domain_number,start_year,end_year,moving_year,n_years,window,lrr_m_yr,lrr_median_m_yr,lrr_std_m_yr,unc_m_yr,r_squared,n_obs,n_transects,first_obs,last_obs,unc_if_independent_m_yr,unit_id,transect_id,ref_lrr_m_yr,ref_unc_m_yr,diff_m_yr,abs_diff_m_yr,in_ci,in_abs,in_rel,in_ci3x,in_abs50,in_abs100,in_overlap
6,2008,2020,2008,13,2008_2020,-2.0504,-2.9318,1.9352,0.5447,0.3385,1136,6,2008-01-27,2020-12-29,0.2234,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.3991,0.3991,False,False,False,True,True,True,True
6,2007,2020,2007,14,2007_2020,-2.1202,-2.9227,1.7739,0.4906,0.3636,1195,6,2007-01-24,2020-12-29,0.2012,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.4689,0.4689,False,False,False,True,True,True,True
6,2006,2020,2006,15,2006_2020,-2.0118,-2.8077,1.6794,0.4578,0.3622,1247,6,2006-02-06,2020-12-29,0.1881,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.3605,0.3605,False,False,False,True,True,True,True
6,2005,2020,2005,16,2005_2020,-1.7495,-2.3304,1.5292,0.4255,0.3314,1312,6,2005-01-18,2020-12-29,0.1746,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.0982,0.0982,True,True,True,True,True,True,True
6,2004,2020,2004,17,2004_2020,-1.7884,-2.2839,1.3421,0.3772,0.3507,1411,6,2004-01-08,2020-12-29,0.1548,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.1371,0.1371,True,True,True,True,True,True,True
6,2003,2020,2003,18,2003_2020,-1.7946,-2.3517,1.3906,0.3425,0.3872,1486,6,2003-01-05,2020-12-29,0.1406,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.1433,0.1433,True,True,True,True,True,True,True
6,2002,2020,2002,19,2002_2020,-1.8243,-2.4494,1.3687,0.29,0.4406,1625,6,2002-01-10,2020-12-29,0.1191,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.173,0.173,True,True,True,True,True,True,True
6,2001,2020,2001,20,2001_2020,-1.8302,-2.4325,1.3144,0.2554,0.4706,1761,6,2001-01-31,2020-12-29,0.1051,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.1789,0.1789,True,True,True,True,True,True,True
6,2000,2020,2000,21,2000_2020,-1.7915,-2.3197,1.1426,0.228,0.4691,1928,6,2000-01-13,2020-12-29,0.0938,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.1402,0.1402,True,True,True,True,True,True,True
6,1999,2020,1999,22,1999_2020,-1.7488,-2.2182,1.0003,0.2154,0.4594,2036,6,1999-03-07,2020-12-29,0.0885,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.0975,0.0975,True,True,True,True,True,True,True
6,1998,2020,1998,23,1998_2020,-1.7222,-2.188,0.9953,0.2082,0.464,2084,6,1998-01-31,2020-12-29,0.0855,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.0709,0.0709,True,True,True,True,True,True,True
6,1997,2020,1997,24,1997_2020,-1.7208,-2.1856,0.9969,0.2042,0.4694,2109,6,1997-01-12,2020-12-29,0.084,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,-0.0695,0.0695,True,True,True,True,True,True,True
6,1996,2020,1996,25,1996_2020,-1.6513,-2.1038,1.0417,0.1975,0.4678,2177,6,1996-01-26,2020-12-29,0.0814,GIS 6 mean,GIS 6 mean,-1.6513,0.1975,0.0,0.0,True,True,True,True,True,True,True
7,2016,2020,2016,5,2016_2020,1.6685,2.0523,1.6462,2.9889,0.0228,331,4,2016-01-02,2020-12-29,1.5195,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,3.4918,3.4918,False,False,False,False,False,False,False
7,2015,2020,2015,6,2015_2020,1.5455,1.8574,2.0288,2.1508,0.0366,396,4,2015-02-07,2020-12-29,1.0917,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,3.3688,3.3688,False,False,False,False,False,False,False
7,2014,2020,2014,7,2014_2020,0.6693,0.8811,1.9258,1.6619,0.0337,462,4,2014-01-03,2020-12-29,0.8419,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,2.4926,2.4926,False,False,False,False,False,False,False
7,2013,2020,2013,8,2013_2020,0.1213,0.2825,2.021,1.354,0.0506,517,4,2013-02-01,2020-12-29,0.6853,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,1.9446,1.9446,False,False,False,False,False,False,False
7,2012,2020,2012,9,2012_2020,-0.4746,-0.3108,1.4785,1.2027,0.0418,548,4,2012-01-14,2020-12-29,0.6066,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,1.3487,1.3487,False,False,False,False,False,False,True
7,2011,2020,2011,10,2011_2020,-0.7594,-0.652,1.3293,0.9077,0.0616,628,4,2011-01-03,2020-12-29,0.4568,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,1.0639,1.0639,False,False,False,False,False,False,True
7,2010,2020,2010,11,2010_2020,-0.8969,-0.8076,1.0765,0.7876,0.0674,677,4,2010-02-01,2020-12-29,0.3963,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.9264,0.9264,False,False,False,False,False,True,True
7,2009,2020,2009,12,2009_2020,-0.9589,-0.9284,0.9783,0.7406,0.0706,699,4,2009-02-06,2020-12-29,0.3724,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.8644,0.8644,False,False,False,False,False,True,True
7,2008,2020,2008,13,2008_2020,-1.268,-1.249,0.841,0.6271,0.1113,755,4,2008-01-27,2020-12-29,0.3156,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.5553,0.5553,False,False,False,True,False,True,True
7,2007,2020,2007,14,2007_2020,-1.5044,-1.4992,0.7768,0.555,0.1543,799,4,2007-01-24,2020-12-29,0.2789,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.3189,0.3189,False,False,True,True,True,True,True
7,2006,2020,2006,15,2006_2020,-1.4596,-1.4857,0.7658,0.4867,0.173,849,4,2006-02-06,2020-12-29,0.2447,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.3637,0.3637,False,False,True,True,True,True,True
7,2005,2020,2005,16,2005_2020,-1.2584,-1.3083,0.5663,0.4396,0.1496,897,4,2005-01-19,2020-12-29,0.2211,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.5649,0.5649,False,False,False,True,False,True,True
7,2004,2020,2004,17,2004_2020,-1.332,-1.3931,0.46,0.3903,0.1776,957,4,2004-01-08,2020-12-29,0.196,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.4913,0.4913,False,False,False,True,True,True,True
7,2003,2020,2003,18,2003_2020,-1.476,-1.5413,0.3957,0.3529,0.2254,1010,4,2003-01-05,2020-12-29,0.1771,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.3473,0.3473,False,False,True,True,True,True,True
7,2002,2020,2002,19,2002_2020,-1.7556,-1.8178,0.3787,0.3004,0.3295,1114,4,2002-01-10,2020-12-29,0.1507,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.0677,0.0677,True,True,True,True,True,True,True
7,2001,2020,2001,20,2001_2020,-1.92,-1.9644,0.3446,0.2622,0.4085,1218,4,2001-01-31,2020-12-29,0.1316,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,-0.0967,0.0967,True,True,True,True,True,True,True
7,2000,2020,2000,21,2000_2020,-1.8586,-1.8956,0.3208,0.2304,0.4308,1338,4,2000-01-13,2020-12-29,0.1156,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,-0.0353,0.0353,True,True,True,True,True,True,True
7,1999,2020,1999,22,1999_2020,-1.8136,-1.8492,0.3249,0.2153,0.4377,1414,4,1999-03-07,2020-12-29,0.1079,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.0097,0.0097,True,True,True,True,True,True,True
7,1998,2020,1998,23,1998_2020,-1.8136,-1.8452,0.3168,0.2073,0.4497,1449,4,1998-01-31,2020-12-29,0.1039,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.0097,0.0097,True,True,True,True,True,True,True
7,1997,2020,1997,24,1997_2020,-1.8336,-1.8631,0.3144,0.2026,0.4623,1469,4,1997-01-12,2020-12-29,0.1016,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,-0.0103,0.0103,True,True,True,True,True,True,True
7,1996,2020,1996,25,1996_2020,-1.8233,-1.8394,0.2968,0.1913,0.4794,1518,4,1996-01-26,2020-12-29,0.0959,GIS 7 mean,GIS 7 mean,-1.8233,0.1913,0.0,0.0,True,True,True,True,True,True,True
8,2016,2020,2016,5,2016_2020,1.172,1.1491,1.2981,4.0544,0.0088,696,8,2016-01-02,2020-12-30,1.446,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,2.2445,2.2445,False,False,False,False,False,False,True
8,2015,2020,2015,6,2015_2020,3.0756,3.3861,0.6818,3.3398,0.0358,774,8,2015-02-07,2020-12-30,1.1888,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,4.1481,4.1481,False,False,False,False,False,False,False
8,2014,2020,2014,7,2014_2020,3.5834,4.0643,0.9599,2.3728,0.074,912,8,2014-01-03,2020-12-30,0.8442,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,4.6559,4.6559,False,False,False,False,False,False,False
8,2013,2020,2013,8,2013_2020,3.2938,3.7006,1.1574,1.875,0.0884,1019,8,2013-02-01,2020-12-30,0.6665,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,4.3663,4.3663,False,False,False,False,False,False,False
8,2012,2020,2012,9,2012_2020,2.5406,3.02,1.3921,1.6527,0.0704,1082,8,2012-01-14,2020-12-30,0.5883,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,3.6131,3.6131,False,False,False,False,False,False,False
8,2011,2020,2011,10,2011_2020,1.7494,2.3053,1.4859,1.2492,0.0642,1233,8,2011-01-03,2020-12-30,0.4452,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,2.8219,2.8219,False,False,False,False,False,False,False
8,2010,2020,2010,11,2010_2020,1.0012,1.4232,1.1832,1.0501,0.0395,1356,8,2010-02-01,2020-12-30,0.3744,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,2.0737,2.0737,False,False,False,False,False,False,False
8,2009,2020,2009,12,2009_2020,0.71,1.0876,1.1773,0.9767,0.0354,1410,8,2009-02-06,2020-12-30,0.3487,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,1.7825,1.7825,False,False,False,False,False,False,False
8,2008,2020,2008,13,2008_2020,-0.0503,0.4349,0.9264,0.7902,0.0303,1572,8,2008-01-27,2020-12-30,0.2819,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,1.0222,1.0222,False,False,False,False,False,False,True
8,2007,2020,2007,14,2007_2020,-0.2806,0.1372,0.8137,0.7148,0.0331,1655,8,2007-01-24,2020-12-30,0.2552,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.7919,0.7919,False,False,False,False,False,True,True
8,2006,2020,2006,15,2006_2020,-0.3887,0.0078,0.7788,0.6499,0.0387,1734,8,2006-02-06,2020-12-30,0.2319,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.6838,0.6838,False,False,False,True,False,True,True
8,2005,2020,2005,16,2005_2020,-0.4059,-0.146,0.6923,0.5812,0.037,1824,8,2005-01-19,2020-12-30,0.2069,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.6666,0.6666,False,False,False,True,False,True,True
8,2004,2020,2004,17,2004_2020,-0.6994,-0.4726,0.6535,0.5026,0.0595,1970,8,2004-01-08,2020-12-30,0.1786,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.3731,0.3731,False,False,False,True,True,True,True
8,2003,2020,2003,18,2003_2020,-0.8619,-0.6466,0.602,0.4544,0.0806,2083,8,2003-01-05,2020-12-30,0.1616,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.2106,0.2106,True,True,True,True,True,True,True
8,2002,2020,2002,19,2002_2020,-1.0687,-0.8888,0.5047,0.3842,0.1203,2285,8,2002-01-10,2020-12-30,0.1367,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.0038,0.0038,True,True,True,True,True,True,True
8,2001,2020,2001,20,2001_2020,-1.09,-0.9408,0.4427,0.3336,0.1398,2488,8,2001-01-31,2020-12-30,0.1187,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,-0.0175,0.0175,True,True,True,True,True,True,True
8,2000,2020,2000,21,2000_2020,-1.0976,-0.9838,0.3958,0.2904,0.1599,2718,8,2000-01-13,2020-12-30,0.1033,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,-0.0251,0.0251,True,True,True,True,True,True,True
8,1999,2020,1999,22,1999_2020,-1.0436,-0.919,0.3966,0.2692,0.1599,2870,8,1999-03-07,2020-12-30,0.0957,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.0289,0.0289,True,True,True,True,True,True,True
8,1998,2020,1998,23,1998_2020,-1.0374,-0.922,0.3742,0.2589,0.1637,2942,8,1998-01-31,2020-12-30,0.092,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.0351,0.0351,True,True,True,True,True,True,True
8,1997,2020,1997,24,1997_2020,-1.0556,-0.9376,0.3722,0.2529,0.1717,2982,8,1997-01-12,2020-12-30,0.0899,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.0169,0.0169,True,True,True,True,True,True,True
8,1996,2020,1996,25,1996_2020,-1.0725,-0.9606,0.3494,0.2382,0.1862,3078,8,1996-01-26,2020-12-30,0.0847,GIS 8 mean,GIS 8 mean,-1.0725,0.2382,0.0,0.0,True,True,True,True,True,True,True
9,2016,2020,2016,5,2016_2020,3.6178,4.3476,1.658,3.3784,0.0735,700,9,2016-01-02,2020-12-29,1.1346,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,4.4827,4.4827,False,False,False,False,False,False,False
9,2015,2020,2015,6,2015_2020,4.0151,4.3684,0.7272,2.4122,0.1181,842,9,2015-02-07,2020-12-29,0.8118,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,4.88,4.88,False,False,False,False,False,False,False
9,2014,2020,2014,7,2014_2020,4.5348,4.5145,0.6136,1.7992,0.1947,992,9,2014-01-03,2020-12-29,0.6045,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,5.3997,5.3997,False,False,False,False,False,False,False
9,2013,2020,2013,8,2013_2020,4.0507,4.323,0.7493,1.4278,0.2097,1125,9,2013-02-01,2020-12-29,0.4797,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,4.9156,4.9156,False,False,False,False,False,False,False
9,2012,2020,2012,9,2012_2020,3.3213,3.5623,0.5541,1.281,0.1726,1196,9,2012-01-14,2020-12-29,0.4303,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,4.1862,4.1862,False,False,False,False,False,False,False
9,2011,2020,2011,10,2011_2020,2.5747,2.8075,0.6571,0.9786,0.1611,1373,9,2011-01-03,2020-12-29,0.329,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,3.4396,3.4396,False,False,False,False,False,False,False
9,2010,2020,2010,11,2010_2020,2.1369,2.0875,0.5865,0.8514,0.1405,1487,9,2010-02-01,2020-12-29,0.2859,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,3.0018,3.0018,False,False,False,False,False,False,False
9,2009,2020,2009,12,2009_2020,1.729,1.7797,0.4904,0.8121,0.1014,1540,9,2009-02-06,2020-12-29,0.2726,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,2.5939,2.5939,False,False,False,False,False,False,False
9,2008,2020,2008,13,2008_2020,0.9387,0.8688,0.4023,0.6964,0.0443,1680,9,2008-01-27,2020-12-29,0.2332,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,1.8036,1.8036,False,False,False,False,False,False,False
9,2007,2020,2007,14,2007_2020,0.3036,0.2823,0.3528,0.6456,0.0104,1781,9,2007-01-24,2020-12-29,0.216,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,1.1685,1.1685,False,False,False,False,False,False,False
9,2006,2020,2006,15,2006_2020,0.0151,0.0217,0.244,0.5799,0.0032,1883,9,2006-02-06,2020-12-29,0.194,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.88,0.88,False,False,False,False,False,True,False
9,2005,2020,2005,16,2005_2020,-0.011,0.0237,0.2417,0.5132,0.0039,1993,9,2005-01-19,2020-12-29,0.1715,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.8539,0.8539,False,False,False,False,False,True,False
9,2004,2020,2004,17,2004_2020,-0.287,-0.3467,0.2474,0.4498,0.0115,2139,9,2004-01-08,2020-12-29,0.1503,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.5779,0.5779,False,False,False,True,False,True,True
9,2003,2020,2003,18,2003_2020,-0.4192,-0.4243,0.2049,0.4072,0.0198,2256,9,2003-01-05,2020-12-29,0.1361,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.4457,0.4457,False,False,False,True,True,True,True
9,2002,2020,2002,19,2002_2020,-0.6065,-0.6552,0.209,0.3449,0.0455,2477,9,2002-01-10,2020-12-29,0.1153,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.2584,0.2584,False,False,False,True,True,True,True
9,2001,2020,2001,20,2001_2020,-0.64,-0.7432,0.2552,0.2992,0.0617,2702,9,2001-01-31,2020-12-29,0.1,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.2249,0.2249,False,True,False,True,True,True,True
9,2000,2020,2000,21,2000_2020,-0.7728,-0.8875,0.2614,0.2604,0.0998,2969,9,2000-01-13,2020-12-29,0.087,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.0921,0.0921,True,True,True,True,True,True,True
9,1999,2020,1999,22,1999_2020,-0.7716,-0.8731,0.2109,0.2419,0.1057,3140,9,1999-03-07,2020-12-29,0.0809,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.0933,0.0933,True,True,True,True,True,True,True
9,1998,2020,1998,23,1998_2020,-0.8019,-0.8783,0.1789,0.2332,0.117,3221,9,1998-01-31,2020-12-29,0.0779,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.063,0.063,True,True,True,True,True,True,True
9,1997,2020,1997,24,1997_2020,-0.8335,-0.8998,0.1621,0.2282,0.1279,3266,9,1997-01-12,2020-12-29,0.0763,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.0314,0.0314,True,True,True,True,True,True,True
9,1996,2020,1996,25,1996_2020,-0.8649,-0.9072,0.1341,0.2151,0.146,3374,9,1996-01-26,2020-12-29,0.0719,GIS 9 mean,GIS 9 mean,-0.8649,0.2151,0.0,0.0,True,True,True,True,True,True,True
10,2016,2020,2016,5,2016_2020,3.0279,2.8503,0.7034,3.0705,0.0469,845,10,2016-01-02,2020-12-30,0.9757,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,3.4974,3.4974,False,False,False,False,False,False,False
10,2015,2020,2015,6,2015_2020,4.248,4.5678,0.6572,2.542,0.1136,941,10,2015-02-07,2020-12-30,0.8095,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,4.7175,4.7175,False,False,False,False,False,False,False
10,2014,2020,2014,7,2014_2020,5.2779,5.3325,0.7805,1.8317,0.2365,1108,10,2014-01-03,2020-12-30,0.5818,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,5.7474,5.7474,False,False,False,False,False,False,False
10,2013,2020,2013,8,2013_2020,4.7509,4.7604,0.6462,1.4669,0.2566,1242,10,2013-02-01,2020-12-30,0.4656,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,5.2204,5.2204,False,False,False,False,False,False,False
10,2012,2020,2012,9,2012_2020,4.1767,4.3492,0.7009,1.2906,0.243,1321,10,2012-01-14,2020-12-30,0.4091,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,4.6462,4.6462,False,False,False,False,False,False,False
10,2011,2020,2011,10,2011_2020,3.4721,3.5744,0.4998,0.9812,0.249,1507,10,2011-01-03,2020-12-30,0.3107,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,3.9416,3.9416,False,False,False,False,False,False,False
10,2010,2020,2010,11,2010_2020,3.1544,3.2275,0.323,0.8224,0.2598,1661,10,2010-02-01,2020-12-30,0.2603,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,3.6239,3.6239,False,False,False,False,False,False,False
10,2009,2020,2009,12,2009_2020,2.7982,2.8278,0.4458,0.7719,0.2314,1729,10,2009-02-06,2020-12-30,0.2443,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,3.2677,3.2677,False,False,False,False,False,False,False
10,2008,2020,2008,13,2008_2020,1.7847,1.8252,0.4041,0.6648,0.1317,1915,10,2008-01-27,2020-12-30,0.2104,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,2.2542,2.2542,False,False,False,False,False,False,False
10,2007,2020,2007,14,2007_2020,1.3003,1.3156,0.373,0.6243,0.0813,2010,10,2007-01-24,2020-12-30,0.1975,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,1.7698,1.7698,False,False,False,False,False,False,False
10,2006,2020,2006,15,2006_2020,0.8266,0.8213,0.3868,0.5809,0.0424,2115,10,2006-01-21,2020-12-30,0.1838,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,1.2961,1.2961,False,False,False,False,False,False,False
10,2005,2020,2005,16,2005_2020,0.5459,0.4965,0.2636,0.5265,0.0227,2227,10,2005-01-18,2020-12-30,0.1666,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,1.0154,1.0154,False,False,False,False,False,False,False
10,2004,2020,2004,17,2004_2020,0.1684,0.1558,0.1722,0.4679,0.0042,2398,10,2004-01-08,2020-12-30,0.1481,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.6379,0.6379,False,False,False,True,False,True,True
10,2003,2020,2003,18,2003_2020,0.0102,0.0393,0.1703,0.4262,0.0023,2524,10,2003-01-05,2020-12-30,0.1348,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.4797,0.4797,False,False,False,True,True,True,True
10,2002,2020,2002,19,2002_2020,-0.1954,-0.1382,0.1362,0.3588,0.0062,2778,10,2002-01-10,2020-12-30,0.1135,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.2741,0.2741,False,False,False,True,True,True,True
10,2001,2020,2001,20,2001_2020,-0.2002,-0.1717,0.1448,0.3117,0.0079,3028,10,2001-01-31,2020-12-30,0.0986,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.2693,0.2693,False,False,False,True,True,True,True
10,2000,2020,2000,21,2000_2020,-0.3157,-0.297,0.0944,0.272,0.017,3317,10,2000-01-13,2020-12-30,0.086,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.1538,0.1538,True,True,False,True,True,True,True
10,1999,2020,1999,22,1999_2020,-0.2535,-0.2102,0.1121,0.2532,0.0133,3507,10,1999-03-07,2020-12-30,0.0801,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.216,0.216,True,True,False,True,True,True,True
10,1998,2020,1998,23,1998_2020,-0.3142,-0.2836,0.1328,0.2457,0.0204,3592,10,1998-01-31,2020-12-30,0.0777,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.1553,0.1553,True,True,False,True,True,True,True
10,1997,2020,1997,24,1997_2020,-0.3627,-0.3292,0.1314,0.2421,0.0265,3637,10,1997-01-12,2020-12-30,0.0766,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.1068,0.1068,True,True,False,True,True,True,True
10,1996,2020,1996,25,1996_2020,-0.4695,-0.4681,0.0973,0.2298,0.0434,3761,10,1996-01-26,2020-12-30,0.0727,GIS 10 mean,GIS 10 mean,-0.4695,0.2298,0.0,0.0,True,True,True,True,True,True,True
11,2016,2020,2016,5,2016_2020,6.9605,7.6054,1.5362,2.8508,0.2328,817,10,2016-01-02,2020-12-30,0.9031,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,7.3594,7.3594,False,False,False,False,False,False,False
11,2015,2020,2015,6,2015_2020,7.1189,7.4959,1.0048,2.0964,0.326,961,10,2015-02-07,2020-12-30,0.6632,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,7.5178,7.5178,False,False,False,False,False,False,False
11,2014,2020,2014,7,2014_2020,6.7603,6.7112,0.3598,1.6036,0.3906,1110,10,2014-01-03,2020-12-30,0.5073,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,7.1592,7.1592,False,False,False,False,False,False,False
11,2013,2020,2013,8,2013_2020,6.2319,6.1534,0.4407,1.2822,0.4299,1246,10,2013-02-01,2020-12-30,0.4055,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,6.6308,6.6308,False,False,False,False,False,False,False
11,2012,2020,2012,9,2012_2020,5.484,5.591,0.5044,1.1637,0.4017,1311,10,2012-01-14,2020-12-30,0.3682,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,5.8829,5.8829,False,False,False,False,False,False,False
11,2011,2020,2011,10,2011_2020,4.2429,4.2116,0.2629,0.8998,0.37,1500,10,2011-01-03,2020-12-30,0.2848,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,4.6418,4.6418,False,False,False,False,False,False,False
11,2010,2020,2010,11,2010_2020,3.6815,3.7662,0.3343,0.7952,0.3423,1622,10,2010-02-01,2020-12-30,0.2517,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,4.0804,4.0804,False,False,False,False,False,False,False
11,2009,2020,2009,12,2009_2020,3.4911,3.5773,0.3095,0.7436,0.3407,1681,10,2009-01-21,2020-12-30,0.2355,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,3.89,3.89,False,False,False,False,False,False,False
11,2008,2020,2008,13,2008_2020,2.6621,2.628,0.1033,0.6574,0.2631,1824,10,2008-01-27,2020-12-30,0.2084,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,3.061,3.061,False,False,False,False,False,False,False
11,2007,2020,2007,14,2007_2020,1.998,2.0186,0.1266,0.6172,0.1774,1926,10,2007-01-24,2020-12-30,0.1955,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,2.3969,2.3969,False,False,False,False,False,False,False
11,2006,2020,2006,15,2006_2020,1.4904,1.4697,0.0946,0.5634,0.1198,2041,10,2006-01-21,2020-12-30,0.1784,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,1.8893,1.8893,False,False,False,False,False,False,False
11,2005,2020,2005,16,2005_2020,1.1643,1.1298,0.1225,0.5098,0.0877,2154,10,2005-01-18,2020-12-30,0.1613,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,1.5632,1.5632,False,False,False,False,False,False,False
11,2004,2020,2004,17,2004_2020,0.8621,0.8377,0.1553,0.4451,0.0618,2316,10,2004-01-08,2020-12-30,0.1409,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,1.261,1.261,False,False,False,False,False,False,False
11,2003,2020,2003,18,2003_2020,0.5778,0.5366,0.1252,0.4087,0.0327,2445,10,2003-01-05,2020-12-30,0.1294,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,0.9767,0.9767,False,False,False,False,False,True,False
11,2002,2020,2002,19,2002_2020,0.195,0.1812,0.1193,0.3576,0.006,2662,10,2002-01-10,2020-12-30,0.1132,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,0.5939,0.5939,False,False,False,True,False,True,False
11,2001,2020,2001,20,2001_2020,0.0801,0.0593,0.0988,0.3079,0.0022,2912,10,2001-01-31,2020-12-30,0.0974,GIS 11 mean,GIS 11 mean,-0.3989,0.2331,0.479,0.479,False,False,False,True,True,True,True
