transect_id,domain_number,lrr_m_yr,unc_m_yr,r_squared,n_obs,start_date,end_date,position_start_m,n_start,position_end_m,n_end,projected_change_m,projected_unc_m,observed_change_m,observed_minus_projected_m,window,lrr_window,span_years
usa_NC_0034_0132,59,0.3425,0.1424,0.0362,597,1996-01-26,2024-12-08,24.3143,14,47.8474,19,4.7950,1.9936,23.5331,18.7381,1996_2010,1996_2024,14
usa_NC_0034_0133,59,0.3251,0.1457,0.0312,599,1996-01-26,2024-12-08,21.5929,14,43.6063,16,4.5514,2.0398,22.0134,17.4620,1996_2010,1996_2024,14
usa_NC_0034_0134,59,0.3033,0.1496,0.0254,611,1996-01-26,2024-12-08,23.0571,14,42.5000,15,4.2462,2.0944,19.4429,15.1967,1996_2010,1996_2024,14
usa_NC_0034_0135,59,0.2691,0.1491,0.0206,600,1996-01-26,2024-12-08,23.5429,14,45.2533,15,3.7674,2.0874,21.7105,17.9431,1996_2010,1996_2024,14
usa_NC_0034_0136,59,0.2473,0.1476,0.0178,598,1996-01-26,2024-12-08,28.2214,14,49.4706,17,3.4622,2.0664,21.2492,17.7870,1996_2010,1996_2024,14
usa_NC_0034_0137,59,0.2019,0.1471,0.0119,607,1996-01-26,2024-12-08,28.7857,14,49.5952,21,2.8266,2.0594,20.8095,17.9829,1996_2010,1996_2024,14
usa_NC_0034_0138,59,0.0713,0.1461,0.0015,602,1996-01-26,2024-12-08,28.6786,14,47.3810,21,0.9982,2.0454,18.7024,17.7042,1996_2010,1996_2024,14
usa_NC_0034_0139,59,-0.0435,0.1400,0.0006,603,1996-01-26,2024-12-08,41.2214,14,59.1429,21,-0.6090,1.9600,17.9214,18.5304,1996_2010,1996_2024,14
usa_NC_0034_0140,60,-0.1036,0.1326,0.0039,607,1996-01-26,2024-12-08,32.7500,14,50.2333,21,-1.4504,1.8564,17.4833,18.9337,1996_2010,1996_2024,14
usa_NC_0034_0141,60,-0.2156,0.1299,0.0176,594,1996-01-26,2024-12-08,30.5071,14,46.6870,23,-3.0184,1.8186,16.1798,19.1982,1996_2010,1996_2024,14
usa_NC_0034_0142,60,-0.3662,0.1334,0.0477,582,1996-01-26,2024-12-08,32.1500,14,41.7182,22,-5.1268,1.8676,9.5682,14.6950,1996_2010,1996_2024,14
usa_NC_0034_0143,60,-0.4225,0.1339,0.0616,587,1996-01-26,2024-12-08,33.4643,14,39.8636,22,-5.9150,1.8746,6.3994,12.3144,1996_2010,1996_2024,14
usa_NC_0034_0144,60,-0.4752,0.1394,0.0716,584,1996-01-26,2024-12-08,38.1286,14,42.1409,22,-6.6528,1.9516,4.0123,10.6651,1996_2010,1996_2024,14
usa_NC_0034_0145,60,-0.6271,0.1412,0.1163,580,1996-01-26,2024-12-08,39.5286,14,41.5273,22,-8.7794,1.9768,1.9987,10.7781,1996_2010,1996_2024,14
usa_NC_0034_0146,60,-0.7539,0.1451,0.1500,592,1996-01-26,2024-12-08,39.4357,14,40.1136,22,-10.5546,2.0314,0.6779,11.2325,1996_2010,1996_2024,14
usa_NC_0034_0147,60,-0.7914,0.1466,0.1600,592,1996-01-26,2024-12-08,42.3071,14,39.1550,20,-11.0796,2.0524,-3.1521,7.9275,1996_2010,1996_2024,14
usa_NC_0034_0148,60,-0.8825,0.1454,0.1956,586,1996-01-26,2024-12-08,46.5857,14,41.9118,17,-12.3550,2.0356,-4.6739,7.6811,1996_2010,1996_2024,14
usa_NC_0034_0149,60,-0.9775,0.1452,0.2327,579,1996-01-26,2024-12-08,47.6357,14,40.2941,17,-13.6850,2.0328,-7.3416,6.3434,1996_2010,1996_2024,14
usa_NC_0034_0150,61,-1.0186,0.1454,0.2459,583,1996-01-26,2024-12-08,49.9429,14,37.6167,18,-14.2604,2.0356,-12.3262,1.9342,1996_2010,1996_2024,14
usa_NC_0034_0151,61,-1.0554,0.1378,0.2766,594,1996-01-26,2024-12-08,48.2214,14,33.9105,19,-14.7756,1.9292,-14.3109,0.4647,1996_2010,1996_2024,14
usa_NC_0034_0152,61,-1.1550,0.1363,0.3191,593,1996-01-26,2024-12-08,50.8286,14,37.7389,18,-16.1700,1.9082,-13.0897,3.0803,1996_2010,1996_2024,14
usa_NC_0034_0153,61,-1.2452,0.1353,0.3569,591,1996-01-26,2024-12-08,53.0714,14,38.2733,15,-17.4328,1.8942,-14.7981,2.6347,1996_2010,1996_2024,14
usa_NC_0034_0154,61,-1.3119,0.1294,0.3983,601,1996-01-26,2024-12-08,49.7500,14,36.7625,16,-18.3666,1.8116,-12.9875,5.3791,1996_2010,1996_2024,14
usa_NC_0034_0155,61,-1.3694,0.1265,0.4325,595,1996-01-26,2024-12-08,51.9429,14,41.0125,16,-19.1716,1.7710,-10.9304,8.2412,1996_2010,1996_2024,14
usa_NC_0034_0156,61,-1.4258,0.1292,0.4376,606,1996-01-26,2024-12-08,51.6000,14,44.5450,20,-19.9612,1.8088,-7.0550,12.9062,1996_2010,1996_2024,14
usa_NC_0034_0157,61,-1.4336,0.1289,0.4404,608,1996-01-26,2024-12-08,49.7071,14,45.9095,21,-20.0704,1.8046,-3.7976,16.2728,1996_2010,1996_2024,14
usa_NC_0034_0158,61,-1.4878,0.1286,0.4646,597,1996-01-26,2024-12-08,49.1714,14,49.8905,21,-20.8292,1.8004,0.7190,21.5482,1996_2010,1996_2024,14
usa_NC_0034_0159,61,-1.4843,0.1292,0.4615,596,1996-01-26,2024-12-08,46.6714,14,54.1333,21,-20.7802,1.8088,7.4619,28.2421,1996_2010,1996_2024,14
usa_NC_0034_0161,62,-1.4728,0.1310,0.4598,575,1996-01-26,2024-12-08,49.1538,13,66.8250,24,-20.6192,1.8340,17.6712,38.2904,1996_2010,1996_2024,14
usa_NC_0034_0162,62,-1.4959,0.1328,0.4588,579,1996-01-26,2024-12-08,48.4077,13,64.9000,21,-20.9426,1.8592,16.4923,37.4349,1996_2010,1996_2024,14
usa_NC_0034_0163,62,-1.5416,0.1361,0.4623,578,1996-01-26,2024-12-08,45.5923,13,61.8273,22,-21.5824,1.9054,16.2350,37.8174,1996_2010,1996_2024,14
usa_NC_0034_0164,62,-1.6586,0.1364,0.4998,573,1996-01-26,2024-12-08,49.0769,13,62.3182,22,-23.2204,1.9096,13.2413,36.4617,1996_2010,1996_2024,14
usa_NC_0034_0165,62,-1.6984,0.1326,0.5212,583,1996-01-26,2024-12-08,53.9231,13,63.0000,22,-23.7776,1.8564,9.0769,32.8545,1996_2010,1996_2024,14
usa_NC_0034_0166,62,-1.6862,0.1338,0.5111,588,1996-01-26,2024-12-08,57.7769,13,62.9545,22,-23.6068,1.8732,5.1776,28.7844,1996_2010,1996_2024,14
usa_NC_0034_0167,62,-1.6135,0.1335,0.4950,577,1996-01-26,2024-12-08,61.7615,13,59.4111,18,-22.5890,1.8690,-2.3504,20.2386,1996_2010,1996_2024,14
usa_NC_0034_0168,62,-1.5305,0.1421,0.4386,575,1996-01-26,2024-12-08,62.2462,13,55.3000,17,-21.4270,1.9894,-6.9462,14.4808,1996_2010,1996_2024,14
usa_NC_0034_0169,62,-1.4030,0.1402,0.4055,568,1996-01-26,2024-12-08,62.5615,13,52.8556,18,-19.6420,1.9628,-9.7060,9.9360,1996_2010,1996_2024,14
usa_NC_0034_0170,62,-1.3550,0.1402,0.3825,584,1996-01-26,2024-12-08,65.1615,13,51.2222,18,-18.9700,1.9628,-13.9393,5.0307,1996_2010,1996_2024,14
usa_NC_0034_0171,63,-1.2479,0.1390,0.3456,591,1996-01-26,2024-12-08,66.2308,13,47.2211,19,-17.4706,1.9460,-19.0097,-1.5391,1996_2010,1996_2024,14
usa_NC_0034_0172,63,-1.1402,0.1440,0.2901,594,1996-01-26,2024-12-08,65.6538,13,46.6188,16,-15.9628,2.0160,-19.0351,-3.0723,1996_2010,1996_2024,14
usa_NC_0034_0173,63,-1.0813,0.1480,0.2563,599,1996-01-26,2024-12-08,66.5308,13,43.1562,16,-15.1382,2.0720,-23.3745,-8.2363,1996_2010,1996_2024,14
usa_NC_0034_0174,63,-0.9372,0.1541,0.1960,587,1996-01-26,2024-12-08,67.8923,13,39.7800,15,-13.1208,2.1574,-28.1123,-14.9915,1996_2010,1996_2024,14
usa_NC_0034_0175,63,-0.8326,0.1526,0.1639,588,1996-01-26,2024-12-08,73.7308,13,44.7167,18,-11.6564,2.1364,-29.0141,-17.3577,1996_2010,1996_2024,14
usa_NC_0034_0176,63,-0.8191,0.1512,0.1576,607,1996-01-26,2024-12-08,73.6077,13,40.5571,21,-11.4674,2.1168,-33.0505,-21.5831,1996_2010,1996_2024,14
usa_NC_0034_0177,63,-0.6923,0.1513,0.1205,592,1996-01-26,2024-12-08,71.5538,13,34.0762,21,-9.6922,2.1182,-37.4777,-27.7855,1996_2010,1996_2024,14
usa_NC_0034_0178,63,-0.5868,0.1565,0.0847,588,1996-01-26,2024-12-08,68.3385,13,29.2619,21,-8.2152,2.1910,-39.0766,-30.8614,1996_2010,1996_2024,14
usa_NC_0034_0179,63,-0.4751,0.1575,0.0556,598,1996-01-26,2024-12-08,69.9769,13,29.8273,22,-6.6514,2.2050,-40.1497,-33.4983,1996_2010,1996_2024,14
usa_NC_0034_0180,63,-0.3503,0.1608,0.0304,585,1996-01-26,2024-12-08,68.0615,13,28.1174,23,-4.9042,2.2512,-39.9441,-35.0399,1996_2010,1996_2024,14
usa_NC_0034_0181,64,-0.3126,0.1599,0.0253,570,1996-01-26,2024-12-08,68.2692,13,27.4045,22,-4.3764,2.2386,-40.8647,-36.4883,1996_2010,1996_2024,14
usa_NC_0034_0182,64,-0.2636,0.1590,0.0184,568,1996-01-26,2024-12-08,69.5000,13,28.3045,22,-3.6904,2.2260,-41.1955,-37.5051,1996_2010,1996_2024,14
usa_NC_0034_0183,64,-0.2262,0.1554,0.0143,564,1996-01-26,2024-12-08,73.0615,13,30.5273,22,-3.1668,2.1756,-42.5343,-39.3675,1996_2010,1996_2024,14
usa_NC_0034_0184,64,-0.1868,0.1522,0.0101,569,1996-01-26,2024-12-08,71.4769,13,28.5955,22,-2.6152,2.1308,-42.8815,-40.2663,1996_2010,1996_2024,14
usa_NC_0034_0185,64,-0.1795,0.1488,0.0096,582,1996-01-26,2024-12-08,67.0846,13,24.9455,22,-2.5130,2.0832,-42.1392,-39.6262,1996_2010,1996_2024,14
usa_NC_0034_0186,64,-0.1590,0.1486,0.0075,585,1996-01-26,2024-12-08,68.8923,13,26.9842,19,-2.2260,2.0804,-41.9081,-39.6821,1996_2010,1996_2024,14
usa_NC_0034_0187,64,-0.1184,0.1496,0.0042,572,1996-01-26,2024-12-08,66.7000,13,25.4000,17,-1.6576,2.0944,-41.3000,-39.6424,1996_2010,1996_2024,14
usa_NC_0034_0188,64,-0.1177,0.1578,0.0038,570,1996-01-26,2024-12-08,66.3462,13,27.2353,17,-1.6478,2.2092,-39.1109,-37.4631,1996_2010,1996_2024,14
usa_NC_0034_0189,64,-0.0571,0.1610,0.0008,573,1996-01-26,2024-12-08,67.8538,13,28.0389,18,-0.7994,2.2540,-39.8150,-39.0156,1996_2010,1996_2024,14
usa_NC_0034_0190,64,0.0145,0.1561,0.0001,589,1996-01-26,2024-12-08,70.0615,13,32.3632,19,0.2030,2.1854,-37.6984,-37.9014,1996_2010,1996_2024,14
usa_NC_0034_0191,65,0.0093,0.1566,0.0000,586,1996-01-26,2024-12-08,70.1462,13,35.1222,18,0.1302,2.1924,-35.0239,-35.1541,1996_2010,1996_2024,14
usa_NC_0034_0192,65,0.0971,0.1616,0.0024,585,1996-01-26,2024-12-08,72.9615,13,32.2067,15,1.3594,2.2624,-40.7549,-42.1143,1996_2010,1996_2024,14
usa_NC_0034_0193,65,0.0952,0.1648,0.0022,591,1996-01-26,2024-12-08,72.8692,13,26.6933,15,1.3328,2.3072,-46.1759,-47.5087,1996_2010,1996_2024,14
usa_NC_0034_0194,65,0.2117,0.1679,0.0105,581,1996-01-26,2024-12-08,69.8462,13,24.9312,16,2.9638,2.3506,-44.9149,-47.8787,1996_2010,1996_2024,14
usa_NC_0034_0195,65,0.3187,0.1700,0.0223,596,1996-01-26,2024-12-08,72.2692,13,28.0286,21,4.4618,2.3800,-44.2407,-48.7025,1996_2010,1996_2024,14
usa_NC_0034_0196,65,0.4694,0.1748,0.0450,592,1996-01-26,2024-12-08,69.2308,13,23.1333,21,6.5716,2.4472,-46.0974,-52.6690,1996_2010,1996_2024,14
usa_NC_0034_0197,65,0.6474,0.1790,0.0797,585,1996-01-26,2024-12-08,72.9077,13,28.8571,21,9.0636,2.5060,-44.0505,-53.1141,1996_2010,1996_2024,14
usa_NC_0034_0198,65,0.7984,0.1747,0.1209,588,1996-01-26,2024-12-08,72.2462,13,31.5810,21,11.1776,2.4458,-40.6652,-51.8428,1996_2010,1996_2024,14
usa_NC_0034_0199,65,0.9906,0.1831,0.1638,578,1996-01-26,2024-12-08,72.4846,13,33.7636,22,13.8684,2.5634,-38.7210,-52.5894,1996_2010,1996_2024,14
usa_NC_0034_0200,65,1.1393,0.1817,0.2120,566,1996-01-26,2024-12-08,69.7769,13,31.3913,23,15.9502,2.5438,-38.3856,-54.3358,1996_2010,1996_2024,14
usa_NC_0034_0201,66,1.3357,0.1830,0.2674,565,1996-01-26,2024-12-08,68.8615,13,30.0000,21,18.6998,2.5620,-38.8615,-57.5613,1996_2010,1996_2024,14
usa_NC_0034_0202,66,1.5597,0.1834,0.3326,562,1996-01-26,2024-12-08,66.8000,13,31.8727,22,21.8358,2.5676,-34.9273,-56.7631,1996_2010,1996_2024,14
usa_NC_0034_0203,66,1.7525,0.1794,0.3971,561,1996-01-26,2024-12-08,63.8308,13,33.6182,22,24.5350,2.5116,-30.2126,-54.7476,1996_2010,1996_2024,14
usa_NC_0034_0204,66,1.9019,0.1799,0.4347,563,1996-01-26,2024-12-08,61.2538,13,30.9273,22,26.6266,2.5186,-30.3266,-56.9532,1996_2010,1996_2024,14
usa_NC_0034_0205,66,2.0829,0.1833,0.4660,573,1996-01-26,2024-12-08,52.9385,13,23.2550,20,29.1606,2.5662,-29.6835,-58.8441,1996_2010,1996_2024,14
usa_NC_0034_0206,66,2.2156,0.1822,0.5010,570,1996-01-26,2024-12-08,49.3250,12,20.6333,18,31.0184,2.5508,-28.6917,-59.7101,1996_2010,1996_2024,14
usa_NC_0034_0207,66,2.3050,0.1921,0.4980,562,1996-01-26,2024-12-08,57.0692,13,27.2056,18,32.2700,2.6894,-29.8637,-62.1337,1996_2010,1996_2024,14
usa_NC_0034_0208,66,2.4683,0.1919,0.5355,556,1996-01-26,2024-12-08,50.8154,13,24.7000,18,34.5562,2.6866,-26.1154,-60.6716,1996_2010,1996_2024,14
usa_NC_0034_0209,66,2.5729,0.1827,0.5736,571,1996-01-26,2024-12-08,53.6692,13,29.3056,18,36.0206,2.5578,-24.3637,-60.3843,1996_2010,1996_2024,14
usa_NC_0034_0210,66,2.6435,0.1818,0.5849,581,1996-01-26,2024-12-08,53.0077,13,30.6158,19,37.0090,2.5452,-22.3919,-59.4009,1996_2010,1996_2024,14
usa_NC_0034_0211,66,2.7224,0.1732,0.6212,583,1996-01-26,2024-12-08,47.2462,13,30.5647,17,38.1136,2.4248,-16.6814,-54.7950,1996_2010,1996_2024,14
usa_NC_0034_0212,67,2.8396,0.1697,0.6495,585,1996-01-26,2024-12-08,41.9231,13,26.8733,15,39.7544,2.3758,-15.0497,-54.8041,1996_2010,1996_2024,14
usa_NC_0034_0213,67,2.8465,0.1674,0.6594,578,1996-01-26,2024-12-08,37.4000,13,22.9267,15,39.8510,2.3436,-14.4733,-54.3243,1996_2010,1996_2024,14
usa_NC_0034_0214,67,2.8613,0.1594,0.6803,586,1996-01-26,2024-12-08,46.4692,13,39.6500,20,40.0582,2.2316,-6.8192,-46.8774,1996_2010,1996_2024,14
usa_NC_0034_0215,67,2.9111,0.1565,0.6930,593,1996-01-26,2024-12-08,34.8308,13,33.6571,21,40.7554,2.1910,-1.1736,-41.9290,1996_2010,1996_2024,14
usa_NC_0034_0216,67,2.8352,0.1524,0.6959,585,1996-01-26,2024-12-08,32.8462,13,34.6857,21,39.6928,2.1336,1.8396,-37.8532,1996_2010,1996_2024,14
usa_NC_0034_0217,67,2.8108,0.1466,0.7112,578,1996-01-26,2024-12-08,33.0385,13,37.4333,21,39.3512,2.0524,4.3949,-34.9563,1996_2010,1996_2024,14
usa_NC_0034_0218,67,2.7536,0.1421,0.7154,578,1996-01-26,2024-12-08,27.2769,13,38.2045,22,38.5504,1.9894,10.9276,-27.6228,1996_2010,1996_2024,14
usa_NC_0034_0219,67,2.7070,0.1468,0.6927,584,1996-01-26,2024-12-08,29.0308,13,47.8208,24,37.8980,2.0552,18.7901,-19.1079,1996_2010,1996_2024,14
usa_NC_0034_0220,67,2.5928,0.1537,0.6590,570,1996-01-26,2024-12-08,25.9385,13,46.3591,22,36.2992,2.1518,20.4206,-15.8786,1996_2010,1996_2024,14
usa_NC_0034_0221,67,2.5528,0.1578,0.6404,569,1996-01-26,2024-12-08,27.1385,13,54.7333,21,35.7392,2.2092,27.5949,-8.1443,1996_2010,1996_2024,14
usa_NC_0034_0222,68,2.5276,0.1618,0.6261,564,1996-01-26,2024-12-08,32.9692,13,66.8591,22,35.3864,2.2652,33.8899,-1.4965,1996_2010,1996_2024,14
usa_NC_0034_0223,68,2.4676,0.1653,0.6061,561,1996-01-26,2024-12-08,22.0615,13,62.6318,22,34.5464,2.3142,40.5703,6.0239,1996_2010,1996_2024,14
usa_NC_0034_0224,68,2.4241,0.1704,0.5745,580,1996-01-26,2024-12-08,23.2769,13,66.2810,21,33.9374,2.3856,43.0040,9.0666,1996_2010,1996_2024,14
usa_NC_0034_0225,68,2.4116,0.1706,0.5714,580,1996-01-26,2024-12-08,27.4846,13,67.9737,19,33.7624,2.3884,40.4891,6.7267,1996_2010,1996_2024,14
usa_NC_0034_0226,68,2.3625,0.1704,0.5640,575,1996-01-26,2024-12-08,30.5308,13,72.9529,17,33.0750,2.3856,42.4222,9.3472,1996_2010,1996_2024,14
usa_NC_0034_0227,68,2.3111,0.1700,0.5552,573,1996-01-26,2024-12-08,29.9923,13,71.8684,19,32.3554,2.3800,41.8761,9.5207,1996_2010,1996_2024,14
usa_NC_0034_0228,68,2.1892,0.1769,0.5098,570,1996-01-26,2024-12-08,21.5846,13,63.1444,18,30.6488,2.4766,41.5598,10.9110,1996_2010,1996_2024,14
usa_NC_0034_0229,68,2.0906,0.1770,0.4808,583,1996-01-26,2024-12-08,27.0769,13,68.2737,19,29.2684,2.4780,41.1968,11.9284,1996_2010,1996_2024,14
usa_NC_0034_0230,68,1.9551,0.1748,0.4495,593,1996-01-26,2024-12-08,24.0923,13,68.4000,18,27.3714,2.4472,44.3077,16.9363,1996_2010,1996_2024,14
usa_NC_0034_0231,68,1.8904,0.1811,0.4190,585,1996-01-26,2024-12-08,16.8615,13,64.1937,16,26.4656,2.5354,47.3322,20.8666,1996_2010,1996_2024,14
usa_NC_0034_0232,69,1.8318,0.1772,0.4156,582,1996-01-26,2024-12-08,20.0714,14,69.3333,15,25.6452,2.4808,49.2619,23.6167,1996_2010,1996_2024,14
usa_NC_0034_0233,69,1.7893,0.1707,0.4227,581,1996-01-26,2024-12-08,12.3071,14,60.3400,15,25.0502,2.3898,48.0329,22.9827,1996_2010,1996_2024,14
usa_NC_0034_0234,69,1.7190,0.1705,0.3967,598,1996-01-26,2024-12-08,15.7286,14,60.3200,20,24.0660,2.3870,44.5914,20.5254,1996_2010,1996_2024,14
usa_NC_0034_0235,69,1.5999,0.1665,0.3729,601,1996-01-26,2024-12-08,8.0214,14,50.0190,21,22.3986,2.3310,41.9976,19.5990,1996_2010,1996_2024,14
usa_NC_0034_0236,69,1.5376,0.1584,0.3820,590,1996-01-26,2024-12-08,12.6286,14,51.3857,21,21.5264,2.2176,38.7571,17.2307,1996_2010,1996_2024,14
usa_NC_0034_0237,69,1.4356,0.1524,0.3692,587,1996-01-26,2024-12-08,16.8786,14,53.4429,21,20.0984,2.1336,36.5643,16.4659,1996_2010,1996_2024,14
usa_NC_0034_0238,69,1.3860,0.1471,0.3685,589,1996-01-26,2024-12-08,7.4000,14,45.7696,23,19.4040,2.0594,38.3696,18.9656,1996_2010,1996_2024,14
usa_NC_0034_0239,69,1.4046,0.1448,0.3883,574,1996-01-26,2024-12-08,5.3214,14,39.6273,22,19.6644,2.0272,34.3058,14.6414,1996_2010,1996_2024,14
usa_NC_0034_0240,69,1.3120,0.1395,0.3744,572,1996-01-26,2024-12-08,23.6429,14,49.8619,21,18.3680,1.9530,26.2190,7.8510,1996_2010,1996_2024,14
usa_NC_0034_0241,69,1.2758,0.1392,0.3645,567,1996-01-26,2024-12-08,16.9214,14,40.5455,22,17.8612,1.9488,23.6240,5.7628,1996_2010,1996_2024,14
usa_NC_0034_0243,70,1.0945,0.1311,0.3213,570,1996-01-26,2024-12-08,23.6500,14,38.7409,22,15.3230,1.8354,15.0909,-0.2321,1996_2010,1996_2024,14
usa_NC_0034_0244,70,0.9431,0.1273,0.2678,581,1996-01-26,2024-12-08,30.4929,14,39.9455,22,13.2034,1.7822,9.4526,-3.7508,1996_2010,1996_2024,14
usa_NC_0034_0245,70,0.8999,0.1272,0.2534,571,1996-01-26,2024-12-08,24.7643,14,31.6222,18,12.5986,1.7808,6.8579,-5.7407,1996_2010,1996_2024,14
usa_NC_0034_0246,70,0.8459,0.1355,0.2100,568,1996-01-26,2024-12-08,38.5571,14,44.5250,16,11.8426,1.8970,5.9679,-5.8747,1996_2010,1996_2024,14
usa_NC_0034_0247,70,0.8187,0.1387,0.1927,565,1996-01-26,2024-12-08,25.6929,14,30.8000,17,11.4618,1.9418,5.1071,-6.3547,1996_2010,1996_2024,14
usa_NC_0034_0248,70,0.7921,0.1367,0.1846,574,1996-01-26,2024-12-08,29.8071,14,30.0294,17,11.0894,1.9138,0.2223,-10.8671,1996_2010,1996_2024,14
usa_NC_0034_0249,70,0.7599,0.1372,0.1679,589,1996-01-26,2024-12-08,28.6714,14,28.8706,17,10.6386,1.9208,0.1992,-10.4394,1996_2010,1996_2024,14
usa_NC_0034_0250,70,0.7689,0.1377,0.1713,584,1996-01-26,2024-12-08,29.8643,14,29.1600,15,10.7646,1.9278,-0.7043,-11.4689,1996_2010,1996_2024,14
usa_NC_0035_0001,70,0.7474,0.1355,0.1575,630,1996-01-26,2024-12-08,35.3308,13,36.1000,17,10.4636,1.8970,0.7692,-9.6944,1996_2010,1996_2024,14
usa_NC_0035_0002,70,0.7513,0.1354,0.1596,627,1996-01-26,2024-12-08,34.2154,13,36.4937,16,10.5182,1.8956,2.2784,-8.2398,1996_2010,1996_2024,14
usa_NC_0035_0003,71,0.7514,0.1337,0.1640,623,1996-01-26,2024-12-08,23.8231,13,31.6684,19,10.5196,1.8718,7.8453,-2.6743,1996_2010,1996_2024,14
usa_NC_0035_0004,71,0.7319,0.1359,0.1489,641,1996-01-26,2024-12-08,34.8308,13,42.5455,22,10.2466,1.9026,7.7147,-2.5319,1996_2010,1996_2024,14
usa_NC_0035_0005,71,0.6452,0.1310,0.1293,632,1996-01-26,2024-12-08,31.9846,13,38.3273,22,9.0328,1.8340,6.3427,-2.6901,1996_2010,1996_2024,14
usa_NC_0035_0006,71,0.5744,0.1284,0.1103,624,1996-01-26,2024-12-08,34.2308,13,41.2909,22,8.0416,1.7976,7.0601,-0.9815,1996_2010,1996_2024,14
usa_NC_0035_0007,71,0.5796,0.1324,0.1062,624,1996-01-26,2024-12-08,36.6154,13,44.7636,22,8.1144,1.8536,8.1483,0.0339,1996_2010,1996_2024,14
usa_NC_0035_0008,71,0.6421,0.1335,0.1257,623,1996-01-26,2024-12-08,32.4385,13,42.9240,25,8.9894,1.8690,10.4855,1.4961,1996_2010,1996_2024,14
usa_NC_0035_0009,71,0.6699,0.1393,0.1272,614,1996-01-26,2024-12-08,29.7000,13,41.5560,25,9.3786,1.9502,11.8560,2.4774,1996_2010,1996_2024,14
usa_NC_0035_0010,71,0.7144,0.1453,0.1309,621,1996-01-26,2024-12-08,28.7000,13,37.4792,24,10.0016,2.0342,8.7792,-1.2224,1996_2010,1996_2024,14
usa_NC_0035_0011,71,0.7508,0.1548,0.1306,606,1996-01-26,2024-12-08,33.5769,13,40.8435,23,10.5112,2.1672,7.2666,-3.2446,1996_2010,1996_2024,14
usa_NC_0035_0012,71,0.8143,0.1535,0.1536,600,1996-01-26,2024-12-08,28.9923,13,35.0043,23,11.4002,2.1490,6.0120,-5.3882,1996_2010,1996_2024,14
usa_NC_0035_0013,72,0.8417,0.1500,0.1660,612,1996-01-26,2024-12-08,27.4692,13,32.9304,23,11.7838,2.1000,5.4612,-6.3226,1996_2010,1996_2024,14
usa_NC_0035_0014,72,0.8926,0.1477,0.1848,623,1996-01-26,2024-12-08,33.7462,13,38.5333,21,12.4964,2.0678,4.7872,-7.7092,1996_2010,1996_2024,14
usa_NC_0035_0015,72,0.9510,0.1478,0.2076,612,1996-01-26,2024-12-08,23.7077,13,29.6056,18,13.3140,2.0692,5.8979,-7.4161,1996_2010,1996_2024,14
usa_NC_0035_0016,72,0.9861,0.1469,0.2246,602,1996-01-26,2024-12-08,21.9462,13,25.0833,18,13.8054,2.0566,3.1372,-10.6682,1996_2010,1996_2024,14
usa_NC_0035_0017,72,0.9884,0.1491,0.2205,601,1996-01-26,2024-12-08,18.9538,13,23.5684,19,13.8376,2.0874,4.6146,-9.2230,1996_2010,1996_2024,14
usa_NC_0035_0018,72,1.0809,0.1489,0.2503,611,1996-01-26,2024-12-08,17.0846,13,19.6789,19,15.1326,2.0846,2.5943,-12.5383,1996_2010,1996_2024,14
usa_NC_0035_0019,72,1.1100,0.1479,0.2608,618,1996-01-26,2024-12-08,32.8923,13,34.7684,19,15.5400,2.0706,1.8761,-13.6639,1996_2010,1996_2024,14
usa_NC_0035_0020,72,1.1143,0.1549,0.2444,619,1996-01-26,2024-12-08,22.9846,13,23.8882,17,15.6002,2.1686,0.9036,-14.6966,1996_2010,1996_2024,14
usa_NC_0035_0021,72,1.1389,0.1578,0.2435,626,1996-01-26,2024-12-08,18.9462,13,21.2944,18,15.9446,2.2092,2.3483,-13.5963,1996_2010,1996_2024,14
usa_NC_0035_0022,72,1.0788,0.1583,0.2276,610,1996-01-26,2024-12-08,23.8769,13,25.4111,18,15.1032,2.2162,1.5342,-13.5690,1996_2010,1996_2024,14
usa_NC_0035_0023,73,1.0926,0.1566,0.2299,631,1996-01-26,2024-12-08,18.6000,13,22.3182,22,15.2964,2.1924,3.7182,-11.5782,1996_2010,1996_2024,14
usa_NC_0035_0024,73,1.0987,0.1541,0.2324,649,1996-01-26,2024-12-08,19.4077,13,22.0261,23,15.3818,2.1574,2.6184,-12.7634,1996_2010,1996_2024,14
usa_NC_0035_0025,73,1.1132,0.1523,0.2482,626,1996-01-26,2024-12-08,21.5231,13,24.4870,23,15.5848,2.1322,2.9639,-12.6209,1996_2010,1996_2024,14
usa_NC_0035_0026,73,1.1821,0.1518,0.2738,622,1996-01-26,2024-12-08,21.7308,13,23.8870,23,16.5494,2.1252,2.1562,-14.3932,1996_2010,1996_2024,14
usa_NC_0035_0027,73,1.1476,0.1513,0.2623,626,1996-01-26,2024-12-08,17.5538,13,21.2208,24,16.0664,2.1182,3.6670,-12.3994,1996_2010,1996_2024,14
usa_NC_0035_0028,73,1.1050,0.1559,0.2374,624,1996-01-26,2024-12-08,17.8538,13,23.0846,26,15.4700,2.1826,5.2308,-10.2392,1996_2010,1996_2024,14
usa_NC_0035_0029,73,1.0401,0.1615,0.2055,620,1996-01-26,2024-12-08,16.1846,13,20.1826,23,14.5614,2.2610,3.9980,-10.5634,1996_2010,1996_2024,14
