transect_id,alongshore_m,domain,origin_y,dist_from_groin_m,n_obs,slope_m_yr,intercept,r_squared,se_slope,nourishment_zone
usa_NC_0032_0189,12687.390580519495,18.0,3907504.2022814867,5908.386743508222,3,-2.391465890384276,4754.185937528246,0.9999960601614075,0.004746836371762642,False
usa_NC_0032_0190,12738.238789010265,18.0,3907554.285045808,5959.234951998992,3,-2.2991908712607945,4576.050419239488,0.9999858912996488,0.008636178199828554,False
usa_NC_0032_0191,12789.077566865188,18.0,3907604.650168622,6010.073729853914,3,-2.2237059814728486,4429.088526229993,0.9999723321758018,0.011696902668242769,False
usa_NC_0032_0192,12840.440661099996,18.0,3907654.4289130336,6061.4368240887225,3,-2.144387096784244,4278.2997637503395,0.999976367675276,0.010424651369643524,False
usa_NC_0032_0193,12893.672805560775,18.0,3907706.446325309,6114.668968549501,3,-2.065340790997499,4145.675787525131,0.9999978284450375,0.0030435301409812592,False
usa_NC_0032_0194,12944.418887569564,18.0,3907757.002499629,6165.41505055829,3,-2.0558252781991526,4130.622520665954,0.9999698930881812,0.011280434932894892,False
usa_NC_0032_0195,12995.455021421438,18.0,3907806.969441687,6216.451184410164,3,-2.107707425146042,4224.61469085148,0.999956264775522,0.01393912467843915,False
usa_NC_0032_0196,13047.127009184464,19.0,3907856.4773782594,6268.12317217319,3,-2.295299451841202,4562.781742799134,0.9999985348035672,0.0027783541121657583,False
usa_NC_0032_0197,13098.187971999983,19.0,3907907.5311498176,6319.18413498871,3,-2.2299427064339334,4442.425778536683,0.9999257607073165,0.019214396091028305,False
usa_NC_0032_0198,13150.615187138805,19.0,3907956.624200291,6371.611350127531,3,-2.214536208251007,4399.781403530369,0.9999984852766577,0.0027255225116428606,False
usa_NC_0032_0199,13202.68023711507,19.0,3908005.830451262,6423.676400103796,3,-2.226658892967678,4411.858025527933,0.9998414348102015,0.028040906683544756,False
usa_NC_0032_0200,13255.387590280096,19.0,3908054.7179236626,6476.383753268822,3,-2.1183584437326046,4192.774816620397,0.9999812543786349,0.009171775991557336,False
usa_NC_0032_0201,13306.160128687636,19.0,3908105.443901643,6527.156291676362,3,-2.009101212238577,3991.361107133655,0.9999569619275003,0.013180672458941051,False
usa_NC_0032_0202,13357.432085369901,19.0,3908154.9746517017,6578.428248358628,3,-2.009220172763834,3985.0355807136107,0.9999783433956416,0.009350340231386365,False
usa_NC_0032_0203,13408.220696731225,19.0,3908204.940239064,6629.216859719952,3,-2.020832853446435,4001.4404537555406,0.9999999784073021,0.00029695035737301197,False
usa_NC_0032_0204,13459.319734327099,19.0,3908254.537597791,6680.315897315825,3,-2.0285855355936926,4010.8236260595554,0.9998786718094776,0.022346037976547238,False
usa_NC_0032_0205,13509.982948984012,19.0,3908304.994352635,6730.979111972739,3,-2.068569038265127,4091.6088511765006,0.9999661246321143,0.012039803148500438,False
usa_NC_0032_0206,13562.688041951193,20.0,3908356.9829991967,6783.684204939919,3,-2.1023373631903244,4172.403006259944,0.9999357713859497,0.016849252229771673,False
usa_NC_0032_0207,13617.12936356137,20.0,3908405.0019258256,6838.125526550096,3,-2.0433859618442063,4042.210911809708,0.9999972135523579,0.003410958645114286,False
usa_NC_0032_0208,13667.798378819618,20.0,3908455.1071993397,6888.794541808345,3,-1.9685508891310723,3902.142510466268,0.9999678342493841,0.011164787879804749,False
usa_NC_0032_0209,13718.570027707165,20.0,3908505.8143552365,6939.566190695891,3,-1.9437154787349433,3862.956857988637,0.999998427775003,0.002437195586691717,False
usa_NC_0032_0210,13769.79113517442,20.0,3908557.01627512,6990.787298163147,3,-1.8890070586922774,3767.578451020137,0.9999969850033723,0.003280028753231668,False
usa_NC_0032_0211,13823.495173520421,20.0,3908605.3036176935,7044.491336509148,3,-1.8175215030015928,3616.0805975721196,0.9999922196636405,0.005069678671500712,False
usa_NC_0032_0212,13876.145482866155,20.0,3908657.421668347,7097.141645854882,3,-1.7708873819301787,3543.5961724469425,0.9999947163902608,0.0040705908948064345,False
usa_NC_0032_0213,13927.164172918392,20.0,3908707.218698523,7148.160335907119,3,-1.6856122275979153,3377.392079582452,0.999998990852755,0.001693304886316335,False
usa_NC_0032_0214,13983.742017076982,20.0,3908760.7976037334,7204.738180065709,3,-1.6296068866442641,3294.779750036386,0.9999999056032686,0.0005006812758762129,False
usa_NC_0033_0001,14042.78679819217,20.0,3908807.272005023,7263.782961180897,3,-1.5864170713697006,3181.3855181483423,0.9999971346817391,0.0026853718414707474,False
usa_NC_0033_0002,14094.164512911095,21.0,3908856.549087661,7315.160675899821,3,-1.5556304667523357,3118.2301271770657,0.9999386070339062,0.012189308812193404,False
usa_NC_0033_0003,14146.442041453009,21.0,3908905.162764047,7367.438204441735,3,-1.5022167177704875,3009.4742242646134,0.9999852559046883,0.005768260394018962,False
usa_NC_0033_0004,14197.446049396987,21.0,3908954.716602042,7418.442212385714,3,-1.4315654773699118,2876.73619632476,0.9999926251444972,0.0038876716347179033,False
usa_NC_0033_0005,14248.196623570297,21.0,3909005.150298049,7469.192786559023,3,-1.3824653663983586,2789.833466052303,0.9999959364980898,0.002786797271454761,False
usa_NC_0033_0006,14299.213134163498,21.0,3909054.6366916345,7520.209297152224,3,-1.378881964532119,2781.254062735054,0.9999812912847053,0.005964212886596599,False
usa_NC_0033_0007,14350.0214048795,21.0,3909104.4473091317,7571.017567868227,3,-1.2917089746692065,2618.512384302469,0.9999883333580095,0.004412047160141677,False
usa_NC_0033_0008,14400.75927892029,21.0,3909154.4862397197,7621.755441909017,3,-1.3115580136342329,2660.5763108763595,0.9999998829928313,0.00044863563465903796,False
usa_NC_0033_0009,14451.486013618338,21.0,3909204.6262403075,7672.4821766070645,3,-1.2398842283926492,2529.950464094589,0.9999889046573104,0.004130036646344537,False
usa_NC_0033_0010,14501.977887329616,21.0,3909254.1007993403,7722.974050318343,3,-1.1308809983170425,2324.5688884721367,0.9999999979373302,5.136079867384326e-05,False
usa_NC_0033_0011,14552.81960744748,21.0,3909302.950442355,7773.815770436207,3,-1.078174946330312,2223.4100115134997,0.9999945752037823,0.0025112047728893644,False
usa_NC_0033_0012,14603.300823648264,21.0,3909352.333415064,7824.29698663699,3,-1.0788584549815985,2223.703936177976,0.9998556948803455,0.012960945272614717,False
usa_NC_0033_0013,14653.917261181452,22.0,3909401.4310099143,7874.913424170179,3,-1.0596030246327848,2185.5167600761015,0.9999835019367109,0.004303910727169856,False
usa_NC_0033_0014,14704.308361704132,22.0,3909451.34173595,7925.304524692859,3,-1.005847087142667,2087.7693587953577,0.9999894250626795,0.0032709443839806602,False
usa_NC_0033_0015,14754.76027176125,22.0,3909500.7472482184,7975.7564347499765,3,-0.9312443784203993,1947.8381876098356,0.99996361137769,0.005617646054668887,False
usa_NC_0033_0016,14805.417943724191,22.0,3909549.724079412,8026.414106712918,3,-0.8663959544226885,1824.6534913688529,0.9999796463519819,0.00390878664167993,False
usa_NC_0033_0017,14855.971484680682,22.0,3909599.275002247,8076.9676476694085,3,-0.7354657461849282,1577.836039043279,0.999992913605868,0.001957837492724117,False
usa_NC_0033_0018,14906.684697726616,22.0,3909648.6578933713,8127.6808607153425,3,-0.6981095263150522,1505.0132568381312,0.9999929121669843,0.0018585824937383958,False
usa_NC_0033_0019,14957.556505740562,22.0,3909697.723444255,8178.552668729289,3,-0.6551154284541304,1418.1165150884437,0.9999316154112362,0.005417660637732772,False
usa_NC_0033_0020,15008.20254163904,22.0,3909747.176888174,8229.198704627768,3,-0.607106594483047,1322.7486117317171,0.9999956200155015,0.0012705805067684925,False
usa_NC_0033_0021,15058.774901359444,22.0,3909796.882591567,8279.77106434817,3,-0.5564354739200417,1222.5687002791215,0.9998809004701689,0.006072893941527298,False
usa_NC_0033_0022,15109.334538093935,22.0,3909846.8498853864,8330.330701082661,3,-0.5551276561025215,1221.736828914336,0.9999658601839125,0.003243626696859358,False
usa_NC_0033_0023,15160.117694972932,23.0,3909897.501854184,8381.11385796166,3,-0.5836592154726494,1284.46322712891,0.9996396225564821,0.011081955864218696,False
usa_NC_0033_0024,15210.796138014224,23.0,3909947.919477353,8431.792301002952,3,-0.5325607539134635,1194.3801002745322,0.9999859513133094,0.00199613575091853,False
usa_NC_0033_0025,15261.376136374201,23.0,3909997.9015225866,8482.372299362927,3,-0.4664708015966765,1069.231311965012,0.9998584088942906,0.005551025207665707,False
usa_NC_0033_0026,15311.986841876158,23.0,3910047.319362518,8532.983004864884,3,-0.3798947895929981,903.1851048358525,0.9996987930487934,0.006594186839944521,False
usa_NC_0033_0027,15362.351954562291,23.0,3910096.5389968245,8583.348117551017,3,-0.3716002002949593,887.4311137853764,0.9999696451300516,0.0020473718100261565,False
usa_NC_0033_0028,15412.672832979551,23.0,3910146.035779172,8633.668995968277,3,-0.4290719889053631,997.5577791389228,0.9997980310386271,0.0060984060964190175,False
usa_NC_0033_0029,15467.222583355062,23.0,3910199.2382139843,8688.218746343788,3,-0.4670692633887968,1088.5066311234507,0.9999840559809614,0.0018650206844076122,False
usa_NC_0033_0030,15517.929838952483,23.0,3910247.7492913725,8738.92600194121,3,-0.4645087203973163,1074.6765384009602,0.9999986473628442,0.00054023761794544,False
usa_NC_0033_0031,15568.275732968632,23.0,3910297.10276341,8789.271895957358,3,-0.39620922477241477,945.5340803572199,0.9999998954830058,0.00012809083632835325,False
usa_NC_0033_0032,15618.623209202335,23.0,3910346.8784326534,8839.61937219106,3,-0.42650069936680707,1008.5385363298903,0.9995580835078499,0.008967798359147499,False
usa_NC_0033_0033,15668.955225746236,24.0,3910396.3846462066,8889.951388734964,3,-0.4501328522943359,1052.7987232099083,0.9998493597902691,0.00552514754275001,False
usa_NC_0033_0034,15719.534704889378,24.0,3910445.027279933,8940.530867878104,3,-0.4161565083943913,983.5581034814583,0.99964006184299,0.007896757636037635,False
usa_NC_0033_0035,15769.860534557254,24.0,3910494.5172821037,8990.85669754598,3,-0.4767789121449479,1098.9292066215423,0.9999981004666142,0.000657114297050048,False
usa_NC_0033_0036,15820.190898169674,24.0,3910543.8911379394,9041.187061158402,3,-0.48590773360464834,1117.3063446690733,0.9999939679576487,0.001193403513566909,False
usa_NC_0033_0037,15870.55307406013,24.0,3910593.746763101,9091.549237048857,3,-0.4489378362643391,1048.780808807096,0.999661901539268,0.008256219591483892,False
usa_NC_0033_0038,15920.892699973876,24.0,3910643.4634155594,9141.888862962602,3,-0.433641529191233,1017.6160928984002,0.999787680570058,0.006319341805517149,False
usa_NC_0033_0039,15972.85145082766,24.0,3910690.5911087235,9193.847613816386,3,-0.4283462889622204,994.3183567919639,0.9999874959163779,0.0015146896526924004,False
usa_NC_0033_0040,16023.227266021267,24.0,3910740.519040655,9244.223429009995,3,-0.47401246310514106,1084.0255137611211,0.9999673113887796,0.00271016101612337,False
usa_NC_0033_0041,16073.869996418449,24.0,3910788.9100547223,9294.866159407175,3,-0.46603718170286934,1061.9909364602918,0.9999999992490188,1.27712998628199e-05,False
usa_NC_0033_0042,16125.61743243995,24.0,3910840.591023573,9346.613595428676,3,-0.5135263376902173,1159.4078465489429,0.999516952472847,0.011289184529255095,False
usa_NC_0033_0043,16176.423259025942,25.0,3910888.7239142032,9397.419422014667,3,-0.5874156094445279,1291.5446529327362,0.9997160706091104,0.009899478607885516,False
usa_NC_0033_0044,16227.412622385278,25.0,3910939.697836228,9448.408785374006,3,-0.5414000847712956,1212.0955163705144,0.9999960363455718,0.001077871705891148,False
usa_NC_0033_0045,16278.30272956855,25.0,3910987.698759715,9499.298892557275,3,-0.6780449026449332,1464.9068396756593,0.9999318110776265,0.005599254097733043,False
usa_NC_0033_0046,16328.774234493836,25.0,3911037.8604659494,9549.770397482564,3,-0.680431590163013,1470.8041176214617,0.9998882045479089,0.007194834590619825,False
usa_NC_0033_0047,16378.98667278036,25.0,3911086.9455679497,9599.982835769086,3,-0.6052024804227075,1327.5505525776919,0.9998421755770578,0.007603649305679391,False
usa_NC_0033_0048,16429.18689342217,25.0,3911136.271294822,9650.183056410897,3,-0.6412175862036495,1390.622135067667,0.9999983608581015,0.0008209449896328902,False
usa_NC_0033_0049,16479.393052300406,25.0,3911185.4113333654,9700.389215289131,3,-0.6376011243365517,1385.8505242294,0.9994906406977457,0.014393679539295642,False
usa_NC_0033_0050,16529.75022088794,25.0,3911235.4457085,9750.746383876667,3,-0.7243689410909291,1555.832709901313,0.9997548341388839,0.011343395173794138,False
usa_NC_0033_0051,16580.417003614333,25.0,3911283.4107503374,9801.413166603059,3,-0.8255886114232516,1738.2480804179359,0.9998128408116447,0.011295615870520323,False
usa_NC_0033_0052,16630.621363815328,25.0,3911332.8008425394,9851.617526804053,3,-0.87695297713656,1830.539945242359,0.9999869340212909,0.0031699332490617627,False
usa_NC_0033_0053,16681.183703787257,26.0,3911380.8982416927,9902.179866775983,3,-0.9720956752319301,2004.9855617947542,0.999821570134768,0.012986183452197004,False
usa_NC_0033_0054,16731.40523222978,26.0,3911429.8517486565,9952.401395218505,3,-1.0154704566489998,2090.3544878293883,0.999974208368451,0.005157180139654877,False
usa_NC_0033_0055,16782.459379906373,26.0,3911477.503212468,10003.455542895099,3,-0.9746385579046457,2000.3665442238355,0.9999986983648542,0.0011119583093645506,False
usa_NC_0033_0056,16833.20799457273,26.0,3911526.711868204,10054.204157561457,3,-0.9555620682685679,1960.3452369890172,0.9999918186084961,0.002733217961670459,False
usa_NC_0033_0057,16883.891756328303,26.0,3911576.468638499,10104.887919317029,3,-0.9023898172868074,1859.1533734892055,0.9999997896467335,0.00041387468373773337,False
usa_NC_0033_0058,16934.603934451174,26.0,3911626.466380618,10155.6000974399,3,-0.9654649102678782,1980.6509231963232,0.9999912782584797,0.00285128082708139,False
usa_NC_0033_0059,16988.931706610354,26.0,3911672.1458345894,10209.92786959908,3,-1.0728353760983624,2165.429250738008,0.9999988623290471,0.0011443046628184291,False
usa_NC_0033_0060,17042.996726742025,26.0,3911725.5905213673,10263.99288973075,3,-1.0688846725087757,2176.387223689502,0.999993131199595,0.002801384938624754,False
usa_NC_0033_0061,17093.877521354767,26.0,3911774.259007013,10314.873684343493,3,-1.0281697573621298,2093.219404484307,0.999992688869462,0.0027800888890757926,False
usa_NC_0033_0062,17144.554497812664,26.0,3911823.693809794,10365.55066080139,3,-0.9885984508436942,2015.6678762830588,0.9999050314566944,0.009634527861532518,False
usa_NC_0033_0063,17195.239461750003,27.0,3911872.9712935598,10416.235624738729,3,-1.0172432563333502,2068.0876317388424,0.9999661135938103,0.005921679987817935,False
usa_NC_0033_0064,17245.913728320316,27.0,3911922.676563017,10466.909891309042,3,-1.0302867832534564,2091.388507928184,0.9998899647097582,0.010808066806665137,False
usa_NC_0033_0065,17296.868057917636,27.0,3911973.3238525325,10517.864220906362,3,-1.0726797123312248,2175.937929308303,0.999988411523332,0.0036516215267285304,False
usa_NC_0033_0066,17347.554206639987,27.0,3912022.5418504463,10568.550369628712,3,-1.183961420037427,2384.1295499584025,0.9999910835265678,0.003535379562905359,False
usa_NC_0033_0067,17398.1182200309,27.0,3912072.1219742703,10619.114383019627,3,-1.273124550924334,2553.417528984916,0.9998810521320262,0.01388593266472753,False
usa_NC_0033_0068,17448.653200182824,27.0,3912120.8241905645,10669.64936317155,3,-1.302079986111207,2603.8741735518993,0.9999999991513358,3.793198902933037e-05,False
usa_NC_0033_0069,17499.130430899255,27.0,3912170.2378452034,10720.12659388798,3,-1.2576864779424204,2516.931502968881,0.9999994180170116,0.0009594617439918123,False
usa_NC_0033_0070,17549.861233018448,27.0,3912218.257857686,10770.857396007174,3,-1.168759062192747,2338.8938276703852,0.9999310647883899,0.009704217402629632,False
usa_NC_0033_0071,17600.299521256442,27.0,3912267.343896612,10821.295684245168,3,-1.0367269538540616,2088.086202838328,0.9998927555003934,0.010736808139421761,False
usa_NC_0033_0072,17650.840331341547,27.0,3912315.731327788,10871.836494330273,3,-1.026962849238414,2063.9735319516403,0.999905081817166,0.010005759339663845,False
usa_NC_0033_0073,17701.269799264497,27.0,3912364.6818586914,10922.265962253223,3,-1.1049652909965462,2207.347686548151,0.999996440130119,0.002084809951028225,False
usa_NC_0033_0074,17751.690097200328,28.0,3912413.8166430984,10972.686260189053,3,-1.1572524403101758,2304.482925176768,0.9999877839887225,0.004044785267653978,False
usa_NC_0033_0075,17802.108387728706,28.0,3912462.993378507,11023.104550717431,3,-1.141081013130162,2274.262123074252,0.9998574932524378,0.013622761093426677,False
usa_NC_0033_0076,17852.526476738793,28.0,3912512.2155697662,11073.522639727518,3,-1.043794152430657,2093.527585188327,0.999885205624544,0.011184075572878557,False
usa_NC_0033_0077,17902.9848349908,28.0,3912561.7599209924,11123.980997979525,3,-0.9770099795063879,1963.46011956354,0.9999993603122267,0.0007814175548764475,False
usa_NC_0033_0078,17953.538614177887,28.0,3912611.665794156,11174.534777166613,3,-1.0215613549060982,2049.633957339199,0.9999740841385304,0.005200593489734152,False
usa_NC_0033_0079,18003.982409758763,28.0,3912660.2021222445,11224.978572747488,3,-1.009776079081598,2022.5451122872907,0.999921588992268,0.008941916774919999,False
usa_NC_0033_0080,18054.764629947622,28.0,3912707.68777912,11275.760792936348,3,-0.9641861732559637,1931.2100209128832,0.9999796710879223,0.0043473277407236,False
usa_NC_0033_0081,18105.161895375884,28.0,3912756.822691383,11326.15805836461,3,-0.9521242724859041,1907.8950240941606,0.9999582370620477,0.006153160268933564,False
usa_NC_0033_0082,18155.699816910197,28.0,3912806.6527235853,11376.695979898923,3,-0.8949660550001219,1799.668588076851,0.9999627516510543,0.0054622071381989394,False
